CALENDAR_YEAR,LOCATION_ID,RACE_ETHNICITY,ALONE_OR_IN_COMBINATION,CNT
2019,CA-523,White,Alone or In Combination,312
2019,CA-523,White,In_Combination,123
2019,CA-524,"Black, African American or African",Alone,*
2019,CA-524,"Black, African American or African",Alone or In Combination,*
2019,CA-524,"Black, African American or African",In_Combination,*
2019,CA-524,Hispanic/Latina/e/o,Alone,*
2019,CA-524,Hispanic/Latina/e/o,Alone or In Combination,*
2019,CA-524,Hispanic/Latina/e/o,In_Combination,*
2019,CA-524,White,Alone,19
2019,CA-524,White,Alone or In Combination,20
2019,CA-524,White,In_Combination,*
2019,CA-525,"American Indian, Alaska Native, or Indigenous",Alone,*
2019,CA-525,"American Indian, Alaska Native, or Indigenous",Alone or In Combination,17
2019,CA-525,"American Indian, Alaska Native, or Indigenous",In_Combination,13
2019,CA-525,Asian or Asian American,Alone,*
2019,CA-525,Asian or Asian American,Alone or In Combination,*
2019,CA-525,Asian or Asian American,In_Combination,*
2019,CA-525,"Black, African American or African",Alone,17
2019,CA-525,"Black, African American or African",Alone or In Combination,23
2019,CA-525,"Black, African American or African",In_Combination,*
2019,CA-525,Hispanic/Latina/e/o,Alone,*
2019,CA-525,Hispanic/Latina/e/o,Alone or In Combination,60
2019,CA-525,Hispanic/Latina/e/o,In_Combination,53
2019,CA-525,Native Hawaiian or Pacific Islander,Alone,*
2019,CA-525,Native Hawaiian or Pacific Islander,Alone or In Combination,*
2019,CA-525,Native Hawaiian or Pacific Islander,In_Combination,*
2019,CA-525,White,Alone,256
2019,CA-525,White,Alone or In Combination,313
2019,CA-525,White,In_Combination,57
2019,CA-526,"American Indian, Alaska Native, or Indigenous",Alone,15
2019,CA-526,"American Indian, Alaska Native, or Indigenous",Alone or In Combination,58
2019,CA-526,"American Indian, Alaska Native, or Indigenous",In_Combination,43
2019,CA-526,Asian or Asian American,Alone,*
2019,CA-526,Asian or Asian American,Alone or In Combination,*
2019,CA-526,Asian or Asian American,In_Combination,*
2019,CA-526,"Black, African American or African",Alone,27
2019,CA-526,"Black, African American or African",Alone or In Combination,39
2019,CA-526,"Black, African American or African",In_Combination,12
2019,CA-526,Hispanic/Latina/e/o,Alone,*
2019,CA-526,Hispanic/Latina/e/o,Alone or In Combination,129
2019,CA-526,Hispanic/Latina/e/o,In_Combination,122
2019,CA-526,Native Hawaiian or Pacific Islander,Alone,*
2019,CA-526,Native Hawaiian or Pacific Islander,Alone or In Combination,13
2019,CA-526,Native Hawaiian or Pacific Islander,In_Combination,*
2019,CA-526,White,Alone,458
2019,CA-526,White,Alone or In Combination,599
2019,CA-526,White,In_Combination,141
2019,CA-527,"American Indian, Alaska Native, or Indigenous",Alone,18
2019,CA-527,"American Indian, Alaska Native, or Indigenous",Alone or In Combination,36
2019,CA-527,"American Indian, Alaska Native, or Indigenous",In_Combination,18
2019,CA-527,Asian or Asian American,Alone,*
2019,CA-527,Asian or Asian American,Alone or In Combination,*
2019,CA-527,Asian or Asian American,In_Combination,*
2019,CA-527,"Black, African American or African",Alone,11
2019,CA-527,"Black, African American or African",Alone or In Combination,12
2019,CA-527,"Black, African American or African",In_Combination,*
2019,CA-527,Hispanic/Latina/e/o,Alone,*
2019,CA-527,Hispanic/Latina/e/o,Alone or In Combination,49
2019,CA-527,Hispanic/Latina/e/o,In_Combination,47
2019,CA-527,Native Hawaiian or Pacific Islander,Alone,*
2019,CA-527,Native Hawaiian or Pacific Islander,Alone or In Combination,*
2019,CA-527,Native Hawaiian or Pacific Islander,In_Combination,*
2019,CA-527,White,Alone,272
2019,CA-527,White,Alone or In Combination,327
2019,CA-527,White,In_Combination,55
2019,CA-529,"American Indian, Alaska Native, or Indigenous",Alone,*
2019,CA-529,"American Indian, Alaska Native, or Indigenous",Alone or In Combination,29
2019,CA-529,"American Indian, Alaska Native, or Indigenous",In_Combination,26
2019,CA-529,Asian or Asian American,Alone,*
2019,CA-529,Asian or Asian American,Alone or In Combination,*
2019,CA-529,Asian or Asian American,In_Combination,*
2019,CA-529,"Black, African American or African",Alone,*
2019,CA-529,"Black, African American or African",Alone or In Combination,22
2019,CA-529,"Black, African American or African",In_Combination,13
2019,CA-529,Hispanic/Latina/e/o,Alone,*
2019,CA-529,Hispanic/Latina/e/o,Alone or In Combination,49
2019,CA-529,Hispanic/Latina/e/o,In_Combination,48
2019,CA-529,Native Hawaiian or Pacific Islander,Alone,*
2019,CA-529,Native Hawaiian or Pacific Islander,Alone or In Combination,*
2019,CA-529,Native Hawaiian or Pacific Islander,In_Combination,*
2019,CA-529,White,Alone,162
2019,CA-529,White,Alone or In Combination,213
2019,CA-529,White,In_Combination,51
2019,CA-530,"American Indian, Alaska Native, or Indigenous",Alone,13
2019,CA-530,"American Indian, Alaska Native, or Indigenous",Alone or In Combination,18
2019,CA-530,"American Indian, Alaska Native, or Indigenous",In_Combination,*
2019,CA-530,Asian or Asian American,Alone,*
2019,CA-530,Asian or Asian American,Alone or In Combination,*
2019,CA-530,Asian or Asian American,In_Combination,*
2019,CA-530,"Black, African American or African",Alone,*
2019,CA-530,"Black, African American or African",Alone or In Combination,*
2019,CA-530,"Black, African American or African",In_Combination,*
2019,CA-530,Hispanic/Latina/e/o,Alone,*
2019,CA-530,Hispanic/Latina/e/o,Alone or In Combination,40
2019,CA-530,Hispanic/Latina/e/o,In_Combination,39
2019,CA-530,Native Hawaiian or Pacific Islander,Alone,*
2019,CA-530,Native Hawaiian or Pacific Islander,Alone or In Combination,*
2019,CA-530,Native Hawaiian or Pacific Islander,In_Combination,*
2019,CA-530,White,Alone,93
2019,CA-530,White,Alone or In Combination,130
2019,CA-530,White,In_Combination,37
2019,CA-531,"American Indian, Alaska Native, or Indigenous",Alone,*
2019,CA-531,"American Indian, Alaska Native, or Indigenous",Alone or In Combination,50
2019,CA-531,"American Indian, Alaska Native, or Indigenous",In_Combination,43
2019,CA-531,Asian or Asian American,Alone,*
2019,CA-531,Asian or Asian American,Alone or In Combination,*
2019,CA-531,Asian or Asian American,In_Combination,*
2019,CA-531,"Black, African American or African",Alone,*
2019,CA-531,"Black, African American or African",Alone or In Combination,14
2019,CA-531,"Black, African American or African",In_Combination,*
2019,CA-531,Hispanic/Latina/e/o,Alone,*
2019,CA-531,Hispanic/Latina/e/o,Alone or In Combination,47
2019,CA-531,Hispanic/Latina/e/o,In_Combination,41
2019,CA-531,Native Hawaiian or Pacific Islander,Alone,*
2019,CA-531,Native Hawaiian or Pacific Islander,Alone or In Combination,*
2019,CA-531,Native Hawaiian or Pacific Islander,In_Combination,*
2019,CA-531,White,Alone,481
2019,CA-531,White,Alone or In Combination,554
2019,CA-531,White,In_Combination,73
2019,CA-600,"American Indian, Alaska Native, or Indigenous",Alone,471
2019,CA-600,"American Indian, Alaska Native, or Indigenous",Alone or In Combination,1813
2019,CA-600,"American Indian, Alaska Native, or Indigenous",In_Combination,1342
2019,CA-600,Asian or Asian American,Alone,929
2019,CA-600,Asian or Asian American,Alone or In Combination,1237
2019,CA-600,Asian or Asian American,In_Combination,308
2019,CA-600,"Black, African American or African",Alone,32721
2019,CA-600,"Black, African American or African",Alone or In Combination,35138
2019,CA-600,"Black, African American or African",In_Combination,2417
2019,CA-600,Hispanic/Latina/e/o,Alone,3504
2019,CA-600,Hispanic/Latina/e/o,Alone or In Combination,27964
2019,CA-600,Hispanic/Latina/e/o,In_Combination,24460
2019,CA-600,Native Hawaiian or Pacific Islander,Alone,404
2019,CA-600,Native Hawaiian or Pacific Islander,Alone or In Combination,912
2019,CA-600,Native Hawaiian or Pacific Islander,In_Combination,508
2019,CA-600,White,Alone,16650
2019,CA-600,White,Alone or In Combination,39853
2019,CA-600,White,In_Combination,23203
2019,CA-601,"American Indian, Alaska Native, or Indigenous",Alone,158
2019,CA-601,"American Indian, Alaska Native, or Indigenous",Alone or In Combination,562
2019,CA-601,"American Indian, Alaska Native, or Indigenous",In_Combination,404
2019,CA-601,Asian or Asian American,Alone,260
2019,CA-601,Asian or Asian American,Alone or In Combination,415
2019,CA-601,Asian or Asian American,In_Combination,155
2019,CA-601,"Black, African American or African",Alone,4131
2019,CA-601,"Black, African American or African",Alone or In Combination,4879
2019,CA-601,"Black, African American or African",In_Combination,748
2019,CA-601,Hispanic/Latina/e/o,Alone,244
2019,CA-601,Hispanic/Latina/e/o,Alone or In Combination,4602
2019,CA-601,Hispanic/Latina/e/o,In_Combination,4358
2019,CA-601,Native Hawaiian or Pacific Islander,Alone,150
2019,CA-601,Native Hawaiian or Pacific Islander,Alone or In Combination,413
2019,CA-601,Native Hawaiian or Pacific Islander,In_Combination,263
2019,CA-601,White,Alone,5786
2019,CA-601,White,Alone or In Combination,10093
2019,CA-601,White,In_Combination,4307
2019,CA-602,"American Indian, Alaska Native, or Indigenous",Alone,96
2019,CA-602,"American Indian, Alaska Native, or Indigenous",Alone or In Combination,575
2019,CA-602,"American Indian, Alaska Native, or Indigenous",In_Combination,479
2019,CA-602,Asian or Asian American,Alone,310
2019,CA-602,Asian or Asian American,Alone or In Combination,448
2019,CA-602,Asian or Asian American,In_Combination,138
2019,CA-602,"Black, African American or African",Alone,1529
2019,CA-602,"Black, African American or African",Alone or In Combination,1940
2019,CA-602,"Black, African American or African",In_Combination,411
2019,CA-602,Hispanic/Latina/e/o,Alone,278
2019,CA-602,Hispanic/Latina/e/o,Alone or In Combination,5041
2019,CA-602,Hispanic/Latina/e/o,In_Combination,4763
2019,CA-602,Native Hawaiian or Pacific Islander,Alone,129
2019,CA-602,Native Hawaiian or Pacific Islander,Alone or In Combination,253
2019,CA-602,Native Hawaiian or Pacific Islander,In_Combination,124
2019,CA-602,White,Alone,4815
2019,CA-602,White,Alone or In Combination,9305
2019,CA-602,White,In_Combination,4490
2019,CA-603,"American Indian, Alaska Native, or Indigenous",Alone,53
2019,CA-603,"American Indian, Alaska Native, or Indigenous",Alone or In Combination,208
2019,CA-603,"American Indian, Alaska Native, or Indigenous",In_Combination,155
2019,CA-603,Asian or Asian American,Alone,19
2019,CA-603,Asian or Asian American,Alone or In Combination,35
2019,CA-603,Asian or Asian American,In_Combination,16
2019,CA-603,"Black, African American or African",Alone,220
2019,CA-603,"Black, African American or African",Alone or In Combination,299
2019,CA-603,"Black, African American or African",In_Combination,79
2019,CA-603,Hispanic/Latina/e/o,Alone,73
2019,CA-603,Hispanic/Latina/e/o,Alone or In Combination,1221
2019,CA-603,Hispanic/Latina/e/o,In_Combination,1148
2019,CA-603,Native Hawaiian or Pacific Islander,Alone,13
2019,CA-603,Native Hawaiian or Pacific Islander,Alone or In Combination,43
2019,CA-603,Native Hawaiian or Pacific Islander,In_Combination,30
2019,CA-603,White,Alone,1271
2019,CA-603,White,Alone or In Combination,2392
2019,CA-603,White,In_Combination,1121
2019,CA-604,"American Indian, Alaska Native, or Indigenous",Alone,38
2019,CA-604,"American Indian, Alaska Native, or Indigenous",Alone or In Combination,177
2019,CA-604,"American Indian, Alaska Native, or Indigenous",In_Combination,139
2019,CA-604,Asian or Asian American,Alone,20
2019,CA-604,Asian or Asian American,Alone or In Combination,34
2019,CA-604,Asian or Asian American,In_Combination,14
2019,CA-604,"Black, African American or African",Alone,1461
2019,CA-604,"Black, African American or African",Alone or In Combination,1621
2019,CA-604,"Black, African American or African",In_Combination,160
2019,CA-604,Hispanic/Latina/e/o,Alone,36
2019,CA-604,Hispanic/Latina/e/o,Alone or In Combination,1797
2019,CA-604,Hispanic/Latina/e/o,In_Combination,1761
2019,CA-604,Native Hawaiian or Pacific Islander,Alone,34
2019,CA-604,Native Hawaiian or Pacific Islander,Alone or In Combination,58
2019,CA-604,Native Hawaiian or Pacific Islander,In_Combination,24
2019,CA-604,White,Alone,1639
2019,CA-604,White,Alone or In Combination,3406
2019,CA-604,White,In_Combination,1767
2019,CA-606,"American Indian, Alaska Native, or Indigenous",Alone,28
2019,CA-606,"American Indian, Alaska Native, or Indigenous",Alone or In Combination,73
2019,CA-606,"American Indian, Alaska Native, or Indigenous",In_Combination,45
2019,CA-606,Asian or Asian American,Alone,64
2019,CA-606,Asian or Asian American,Alone or In Combination,104
2019,CA-606,Asian or Asian American,In_Combination,40
2019,CA-606,"Black, African American or African",Alone,1737
2019,CA-606,"Black, African American or African",Alone or In Combination,1902
2019,CA-606,"Black, African American or African",In_Combination,165
2019,CA-606,Hispanic/Latina/e/o,Alone,55
2019,CA-606,Hispanic/Latina/e/o,Alone or In Combination,939
2019,CA-606,Hispanic/Latina/e/o,In_Combination,884
2019,CA-606,Native Hawaiian or Pacific Islander,Alone,43
2019,CA-606,Native Hawaiian or Pacific Islander,Alone or In Combination,79
2019,CA-606,Native Hawaiian or Pacific Islander,In_Combination,36
2019,CA-606,White,Alone,866
2019,CA-606,White,Alone or In Combination,1736
2019,CA-606,White,In_Combination,870
2019,CA-607,"American Indian, Alaska Native, or Indigenous",Alone,*
2019,CA-607,"American Indian, Alaska Native, or Indigenous",Alone or In Combination,46
2019,CA-607,"American Indian, Alaska Native, or Indigenous",In_Combination,36
2019,CA-607,Asian or Asian American,Alone,30
2019,CA-607,Asian or Asian American,Alone or In Combination,39
2019,CA-607,Asian or Asian American,In_Combination,*
2019,CA-607,"Black, African American or African",Alone,454
2019,CA-607,"Black, African American or African",Alone or In Combination,522
2019,CA-607,"Black, African American or African",In_Combination,68
2019,CA-607,Hispanic/Latina/e/o,Alone,61
2019,CA-607,Hispanic/Latina/e/o,Alone or In Combination,620
2019,CA-607,Hispanic/Latina/e/o,In_Combination,559
2019,CA-607,Native Hawaiian or Pacific Islander,Alone,*
2019,CA-607,Native Hawaiian or Pacific Islander,Alone or In Combination,26
2019,CA-607,Native Hawaiian or Pacific Islander,In_Combination,18
2019,CA-607,White,Alone,380
2019,CA-607,White,Alone or In Combination,894
2019,CA-607,White,In_Combination,514
2019,CA-608,"American Indian, Alaska Native, or Indigenous",Alone,84
2019,CA-608,"American Indian, Alaska Native, or Indigenous",Alone or In Combination,231
2019,CA-608,"American Indian, Alaska Native, or Indigenous",In_Combination,147
2019,CA-608,Asian or Asian American,Alone,63
2019,CA-608,Asian or Asian American,Alone or In Combination,98
2019,CA-608,Asian or Asian American,In_Combination,35
2019,CA-608,"Black, African American or African",Alone,1854
2019,CA-608,"Black, African American or African",Alone or In Combination,2104
2019,CA-608,"Black, African American or African",In_Combination,250
2019,CA-608,Hispanic/Latina/e/o,Alone,136
2019,CA-608,Hispanic/Latina/e/o,Alone or In Combination,3021
2019,CA-608,Hispanic/Latina/e/o,In_Combination,2885
2019,CA-608,Native Hawaiian or Pacific Islander,Alone,58
2019,CA-608,Native Hawaiian or Pacific Islander,Alone or In Combination,120
